city,timestamp,dayMean,aveMean,dayHigh,aveHigh,recHigh,dayLow,aveLow,recLow,aveHumidity,dayPrecip,avePrecip
New York City,20011129,52,44,57,50,69,48,38,17,92,0.07,0.12
New York City,20011130,60,43,64,50,70,55,37,18,91,0,0.13
New York City,20011201,62,43,69,49,71,54,37,19,64,0,0.12
New York City,20011202,52,43,53,49,66,48,37,17,58,0,0.13
New York City,20011203,48,42,55,48,69,42,36,11,67,0,0.13
New York City,20011204,55,42,62,48,74,48,36,12,56,0,0.12
New York City,20011205,62,42,69,48,69,55,36,21,49,0,0.13
New York City,20011206,65,41,71,47,72,59,35,18,45,0,0.12
New York City,20011207,56,41,61,47,75,50,35,17,61,0.06,0.12
New York City,20011208,44,41,48,47,64,39,35,18,69,0.53,0.12
New York City,20011209,40,40,42,46,66,37,34,13,81,0.16,0.13
New York City,20011210,42,40,48,46,70,36,34,9,67,0,0.12
New York City,20011211,48,40,51,46,62,44,34,14,69,0,0.12
New York City,20011212,45,39,48,45,66,42,33,8,74,0,0.12
New York City,20011213,50,39,55,45,63,44,33,8,93,0.04,0.12
New York City,20011214,57,39,63,45,64,52,33,12,93,0.14,0.11
New York City,20011215,50,38,63,44,67,36,32,15,58,0,0.12
New York City,20011216,37,38,41,44,62,33,32,13,52,0,0.11
New York City,20011217,44,38,50,44,61,37,32,9,71,0.26,0.11
New York City,20011218,50,37,57,43,62,44,31,16,79,0.42,0.11
New York City,20011219,47,37,50,43,57,44,31,14,60,0,0.11
New York City,20011220,42,37,46,43,61,39,31,-2,60,0,0.11
New York City,20011221,38,36,41,43,61,35,30,-1,54,0,0.11
New York City,20011222,38,36,43,42,69,33,30,8,50,0,0.11
New York City,20011223,40,36,48,42,66,33,30,7,62,0.01,0.11
New York City,20011224,44,36,51,42,72,36,30,4,75,0.5,0.12
New York City,20011225,34,36,37,42,64,30,29,-1,45,0,0.11
New York City,20011226,34,35,37,41,62,30,29,5,45,0,0.11
New York City,20011227,30,35,33,41,63,28,29,9,47,0,0.11
New York City,20011228,34,35,41,41,65,28,29,12,48,0,0.1
New York City,20011229,34,35,39,41,68,30,28,15,50,0,0.1
New York City,20011230,28,34,32,41,63,24,28,3,46,0,0.1
New York City,20011231,26,34,30,40,63,21,28,3,46,0,0.1
New York City,20020101,30,34,36,40,60,23,28,11,52,0,0.1
New York City,20020102,31,34,37,40,60,25,28,9,55,0,0.1
New York City,20020103,32,34,35,40,63,28,28,10,53,0,0.11
New York City,20020104,34,34,39,40,66,30,27,4,50,0,0.1
New York City,20020105,38,33,43,40,64,34,27,9,41,0,0.1
New York City,20020106,36,33,39,40,72,34,27,8,66,0.68,0.11
New York City,20020107,32,33,37,39,62,27,27,4,84,0.02,0.1
New York City,20020108,30,33,35,39,64,24,27,3,59,0,0.1
New York City,20020109,38,33,42,39,66,33,27,1,68,0.09,0.11
New York City,20020110,46,33,52,39,59,41,27,2,60,0,0.1
New York City,20020111,43,33,45,39,62,41,27,4,68,0.24,0.11
New York City,20020112,42,33,46,39,60,39,26,1,52,0,0.11
New York City,20020113,42,33,44,39,62,37,26,4,56,0.02,0.1
New York City,20020114,40,33,43,39,64,36,26,7,54,0,0.11
New York City,20020115,44,33,50,39,62,37,26,0,74,0,0.11
New York City,20020116,40,33,42,39,59,37,26,2,49,0,0.1
New York City,20020117,40,33,46,39,59,35,26,-1,54,0,0.11
New York City,20020118,34,33,37,39,64,30,26,0,44,0,0.1
New York City,20020119,30,33,32,39,64,27,26,-3,72,0.1,0.1
New York City,20020120,34,33,39,39,61,28,26,0,71,0,0.1
New York City,20020121,36,33,39,39,64,33,26,-3,73,0.15,0.1
New York City,20020122,42,33,46,39,57,39,26,5,46,0,0.1
New York City,20020123,44,33,48,39,62,39,26,3,70,0,0.1
New York City,20020124,48,33,51,39,68,46,26,3,91,0.39,0.1
New York City,20020125,44,33,48,39,57,39,26,2,49,0,0.1
New York City,20020126,47,33,55,39,72,39,26,5,36,0,0.09
New York City,20020127,50,33,61,39,66,39,26,0,38,0,0.1
New York City,20020128,52,33,60,40,60,45,27,7,50,0,0.09
New York City,20020129,59,33,68,40,68,50,27,2,55,0,0.11
New York City,20020130,52,33,61,40,63,41,27,4,73,0.01,0.1
New York City,20020131,38,33,41,40,61,35,27,2,90,0.02,0.1
New York City,20020201,46,33,54,40,66,37,27,3,87,0.09,0.1
New York City,20020202,34,34,39,40,59,30,27,-1,45,0,0.09
New York City,20020203,37,34,42,40,64,32,27,1,46,0,0.1
New York City,20020204,35,34,42,40,68,27,27,10,55,0,0.1
New York City,20020205,26,34,34,40,70,19,27,6,46,0,0.09
New York City,20020206,38,34,43,41,69,32,27,4,45,0,0.1
New York City,20020207,40,34,43,41,52,37,27,5,64,0.01,0.09
New York City,20020208,46,34,53,41,60,39,28,-2,48,0,0.1
New York City,20020209,41,34,45,41,62,37,28,7,54,0,0.09
New York City,20020210,45,34,55,41,60,37,28,4,84,0.38,0.09
New York City,20020211,40,35,55,41,63,25,28,2,61,0.08,0.1
New York City,20020212,34,35,45,42,58,24,28,4,38,0,0.09
New York City,20020213,34,35,43,42,65,24,28,8,42,0,0.09
New York City,20020214,31,35,39,42,60,23,28,1,38,0,0.09
New York City,20020215,41,35,48,42,74,34,29,-7,60,0,0.1
New York City,20020216,50,36,55,42,69,45,29,2,50,0,0.1
New York City,20020217,42,36,48,43,66,35,29,2,60,0.02,0.1
New York City,20020218,38,36,43,43,67,32,29,0,43,0,0.1
New York City,20020219,42,36,52,43,65,33,29,9,42,0,0.1
New York City,20020220,48,36,52,43,63,44,29,7,68,0.01,0.09
New York City,20020221,55,36,62,43,68,48,29,6,73,0.03,0.1
New York City,20020222,48,37,50,44,70,43,30,9,51,0,0.11
New York City,20020223,40,37,45,44,66,35,30,8,46,0,0.1
New York City,20020224,39,37,46,44,73,32,30,6,56,0,0.11
New York City,20020225,44,37,48,44,68,39,30,12,70,0,0.11
New York City,20020226,50,37,57,45,62,42,30,9,82,0,0.1
New York City,20020227,39,38,48,45,73,30,30,9,65,0.04,0.11
New York City,20020228,33,38,39,45,66,27,31,10,45,0.01,0.11
New York City,20020301,37,38,46,45,68,28,31,8,38,0,0.12
New York City,20020302,42,38,50,46,67,35,31,13,69,0.34,0.11
New York City,20020303,54,38,59,46,65,45,31,10,85,0.87,0.12
New York City,20020304,35,39,43,46,69,27,31,7,48,0,0.11
New York City,20020305,27,39,35,46,72,19,32,9,42,0,0.12
New York City,20020306,46,39,59,47,64,34,32,14,44,0,0.12
New York City,20020307,55,40,64,47,69,46,32,14,46,0,0.13
New York City,20020308,42,40,46,47,74,39,32,14,90,0,0.12
New York City,20020309,53,40,64,47,75,42,33,14,89,0,0.12
New York City,20020310,46,40,59,48,74,30,33,12,44,0.09,0.12
New York City,20020311,34,40,41,48,70,28,33,15,35,0,0.12
New York City,20020312,44,41,50,48,69,37,33,15,65,0,0.12
New York City,20020313,42,41,45,49,83,39,34,19,94,0.18,0.12
New York City,20020314,54,41,64,49,75,44,34,18,67,0,0.12
New York City,20020315,50,42,54,49,74,46,34,14,85,0,0.13
New York City,20020316,50,42,61,50,77,37,34,19,78,0.01,0.13
New York City,20020317,34,42,39,50,74,30,35,15,62,0.01,0.13
New York City,20020318,36,43,39,50,75,33,35,13,93,0.32,0.14
New York City,20020319,42,43,46,51,72,37,35,10,74,0,0.13
New York City,20020320,42,43,44,51,82,39,36,19,85,0.88,0.14
New York City,20020321,44,44,55,51,70,30,36,18,64,0,0.14
New York City,20020322,28,44,32,52,76,23,36,19,45,0,0.13
New York City,20020323,38,44,48,52,74,27,37,20,40,0,0.14
New York City,20020324,48,45,54,52,74,41,37,22,35,0,0.14
New York City,20020325,42,45,48,53,77,37,37,19,52,0.01,0.13
New York City,20020326,42,45,45,53,72,39,38,20,80,0.32,0.14
New York City,20020327,44,46,50,54,83,39,38,23,73,0.36,0.14
New York City,20020328,46,46,55,54,83,37,38,23,48,0,0.13
New York City,20020329,50,46,54,54,86,45,39,25,54,0,0.14
New York City,20020330,60,47,71,55,79,48,39,23,59,0,0.13
New York City,20020331,54,47,61,55,82,46,39,24,60,0.23,0.14
New York City,20020401,52,47,59,55,80,46,40,27,68,0.09,0.14
New York City,20020402,48,48,54,56,79,41,40,34,52,0,0.14
New York City,20020403,58,48,73,56,77,43,40,25,72,0.05,0.14
New York City,20020404,44,48,50,57,76,37,41,24,45,0,0.14
New York City,20020405,38,49,43,57,74,34,41,25,46,0,0.14
New York City,20020406,39,49,44,57,80,34,41,22,48,0,0.14
New York City,20020407,39,50,46,58,91,32,42,22,41,0,0.13
New York City,20020408,50,50,57,58,89,42,42,25,62,0,0.14
New York City,20020409,62,50,75,59,84,50,42,26,72,0.04,0.15
New York City,20020410,56,51,64,59,82,48,43,29,59,0.02,0.14
New York City,20020411,52,51,59,59,82,46,43,32,51,0,0.15
New York City,20020412,50,52,57,60,86,44,43,29,86,0.09,0.14
New York City,20020413,62,52,72,60,85,53,44,31,82,0,0.14
New York City,20020414,64,52,73,60,84,57,44,27,74,0.11,0.14
New York City,20020415,69,53,81,61,86,57,44,28,72,0.01,0.14
New York City,20020416,79,53,89,61,89,69,45,31,52,0,0.13
New York City,20020417,83,53,93,62,94,73,45,32,42,0,0.13
New York City,20020418,80,54,90,62,91,70,45,35,45,0,0.12
New York City,20020419,70,54,84,62,85,57,46,35,70,1.1,0.13
New York City,20020420,62,54,69,63,85,57,46,35,69,0.1,0.13
New York City,20020421,52,55,55,63,86,48,46,33,49,0,0.13
New York City,20020422,48,55,50,63,85,44,47,33,84,0.35,0.13
New York City,20020423,46,55,53,64,85,39,47,36,44,0,0.12
New York City,20020424,51,56,60,64,87,43,47,36,38,0,0.13
New York City,20020425,49,56,53,64,88,46,48,36,78,0.47,0.12
New York City,20020426,50,56,59,65,91,43,48,37,45,0,0.13
New York City,20020427,52,57,62,65,89,42,48,38,48,0,0.13
New York City,20020428,52,57,55,66,89,48,48,36,95,1.33,0.12
New York City,20020429,50,57,55,66,88,44,49,39,70,0,0.13
New York City,20020430,49,58,57,66,89,43,49,42,67,0.22,0.11
New York City,20020501,56,58,66,67,85,46,49,38,52,0,0.1
New York City,20020502,52,58,57,67,90,48,50,40,91,0.36,0.12
New York City,20020503,55,58,60,67,90,50,50,40,44,0,0.11
New York City,20020504,56,59,66,67,92,48,50,41,41,0,0.12
New York City,20020505,61,59,69,68,90,54,51,42,47,0,0.12
New York City,20020506,63,59,73,68,93,54,51,41,60,0,0.11
New York City,20020507,68,60,82,68,93,55,51,40,64,0,0.12
New York City,20020508,62,60,70,69,89,55,51,37,57,0,0.11
New York City,20020509,52,60,55,69,92,50,52,37,80,0.11,0.12
New York City,20020510,64,61,84,69,91,53,52,38,57,0,0.11
New York City,20020511,61,61,71,70,96,52,52,42,38,0,0.11
New York City,20020512,56,61,64,70,88,51,53,44,84,0.17,0.11
New York City,20020513,52,62,55,70,89,48,53,45,87,0.64,0.11
New York City,20020514,55,62,63,71,84,48,53,45,62,0.04,0.11
New York City,20020515,58,62,68,71,89,48,54,43,39,0,0.11
New York City,20020516,68,62,81,71,90,55,54,41,35,0,0.12
New York City,20020517,67,63,77,72,90,55,54,38,50,0.03,0.12
New York City,20020518,50,63,55,72,86,44,54,44,81,1.48,0.12
New York City,20020519,50,63,57,72,95,43,55,43,45,0,0.12
New York City,20020520,50,64,55,72,97,44,55,44,40,0.01,0.12
New York City,20020521,52,64,60,73,93,45,55,45,46,0,0.14
New York City,20020522,57,64,66,73,94,48,56,47,42,0,0.13
New York City,20020523,62,65,73,73,94,52,56,45,47,0,0.14
New York City,20020524,72,65,84,74,91,59,56,41,47,0,0.14
New York City,20020525,62,65,69,74,95,55,57,44,52,0,0.13
New York City,20020526,60,66,66,74,94,55,57,45,79,0,0.14
New York City,20020527,66,66,78,75,92,57,57,41,81,0,0.13
New York City,20020528,68,66,75,75,92,64,58,44,75,0,0.13
New York City,20020529,70,67,78,75,95,62,58,48,81,0,0.14
New York City,20020530,70,67,80,76,96,62,58,48,78,0,0.14
New York City,20020531,74,67,86,76,96,64,59,50,79,0.51,0.14
New York City,20020601,78,68,88,76,94,68,59,46,45,0,0.14
New York City,20020602,72,68,79,77,94,64,59,48,42,0,0.14
New York City,20020603,65,68,73,77,93,57,60,49,44,0,0.14
New York City,20020604,66,69,73,77,96,60,60,51,63,0,0.14
New York City,20020605,74,69,84,78,91,66,61,49,73,0,0.14
New York City,20020606,68,69,77,78,93,60,61,49,84,1.58,0.14
New York City,20020607,62,70,69,78,97,57,61,50,79,0.73,0.14
New York City,20020608,62,70,69,79,97,55,62,50,63,0,0.15
New York City,20020609,70,70,84,79,99,57,62,49,61,0,0.14
New York City,20020610,72,71,78,79,100,66,62,48,58,0,0.14
New York City,20020611,78,71,91,79,96,64,63,46,62,0,0.15
New York City,20020612,74,71,90,80,92,60,63,49,74,0.2,0.14
New York City,20020613,60,72,66,80,97,57,63,51,79,0,0.14
New York City,20020614,58,72,61,80,99,57,64,51,91,0.53,0.13
New York City,20020615,59,72,63,81,96,55,64,54,89,0.06,0.14
New York City,20020616,70,72,79,81,96,60,64,55,74,0.1,0.13
New York City,20020617,71,73,78,81,96,64,65,53,57,0,0.13
New York City,20020618,72,73,80,81,95,64,65,49,56,0,0.13
New York City,20020619,72,73,80,82,97,66,65,56,69,0,0.13
New York City,20020620,72,74,80,82,98,64,65,55,75,0,0.12
New York City,20020621,74,74,82,82,98,66,66,55,67,0,0.12
New York City,20020622,80,74,89,82,99,70,66,53,59,0,0.11
New York City,20020623,80,74,90,83,95,72,66,54,58,0,0.12
New York City,20020624,83,75,89,83,96,78,66,53,62,0,0.12
New York City,20020625,78,75,84,83,99,73,67,56,61,0,0.13
New York City,20020626,84,75,95,83,101,75,67,56,74,0.36,0.12
New York City,20020627,81,75,93,84,97,71,67,56,72,0.65,0.12
New York City,20020628,78,76,86,84,96,71,67,55,68,0,0.11
New York City,20020629,78,76,84,84,98,73,68,59,48,0,0.12
New York City,20020630,78,76,87,84,97,70,68,57,56,0,0.12
New York City,20020701,82,76,90,84,97,73,68,56,52,0,0.12
New York City,20020702,87,76,97,84,101,78,68,58,55,0,0.13
New York City,20020703,88,76,97,85,107,80,68,57,56,0,0.12
New York City,20020704,88,77,98,85,100,80,69,57,53,0,0.12
New York City,20020705,80,77,86,85,100,71,69,56,44,0,0.13
New York City,20020706,74,77,81,85,103,68,69,56,52,0,0.13
New York City,20020707,78,77,87,85,101,69,69,59,47,0,0.13
New York City,20020708,82,77,91,85,99,72,69,60,44,0,0.13
New York City,20020709,84,77,93,85,98,75,69,57,66,0.41,0.14
New York City,20020710,77,77,84,85,99,71,69,60,58,0.02,0.15
New York City,20020711,70,77,78,85,98,63,69,62,42,0,0.14
New York City,20020712,72,77,81,85,98,64,70,58,51,0,0.15
New York City,20020713,74,78,82,86,99,66,70,58,57,0,0.16
New York City,20020714,77,78,82,86,99,73,70,59,62,0,0.16
New York City,20020715,82,78,91,86,103,72,70,62,56,0,0.16
New York City,20020716,80,78,87,86,97,73,70,58,45,0.08,0.15
New York City,20020717,78,78,87,86,98,70,70,60,58,0,0.15
New York City,20020718,84,78,95,86,101,75,70,62,52,0,0.15
New York City,20020719,82,78,91,86,100,73,70,62,77,0.84,0.15
New York City,20020720,78,78,84,86,101,72,70,61,75,0,0.14
New York City,20020721,76,78,82,86,100,72,70,62,72,0,0.15
New York City,20020722,81,78,90,86,104,73,70,62,64,0,0.15
New York City,20020723,84,78,97,86,100,73,70,59,72,0.12,0.14
New York City,20020724,74,78,79,86,98,68,70,59,73,0,0.15
New York City,20020725,70,78,77,86,97,66,70,59,52,0,0.15
New York City,20020726,68,78,72,86,98,64,70,62,67,0,0.15
New York City,20020727,70,78,75,86,100,66,70,59,77,0,0.15
New York City,20020728,76,78,84,86,98,70,70,60,84,0,0.16
New York City,20020729,89,78,96,86,97,82,70,62,57,0,0.17
New York City,20020730,86,78,91,85,99,82,70,61,52,0,0.15
New York City,20020731,84,78,93,85,97,75,70,62,46,0,0.17
New York City,20020801,86,78,93,85,100,78,70,62,55,0,0.15
New York City,20020802,82,78,93,85,102,71,70,59,73,0.19,0.15
New York City,20020803,80,78,89,85,100,73,70,59,66,0,0.16
New York City,20020804,84,78,91,85,99,77,70,62,71,0,0.15
New York City,20020805,86,78,91,85,100,81,70,57,60,0,0.15
New York City,20020806,75,77,81,85,94,68,70,57,50,0.01,0.15
New York City,20020807,70,77,79,85,99,63,70,61,49,0,0.13
New York City,20020808,74,77,81,85,98,68,70,59,45,0,0.14
New York City,20020809,75,77,84,85,104,68,70,61,43,0,0.14
New York City,20020810,80,77,88,85,99,72,70,57,47,0,0.14
New York City,20020811,80,77,91,85,99,72,70,57,52,0,0.12
New York City,20020812,83,77,93,84,97,73,70,56,56,0,0.13
New York City,20020813,88,77,97,84,100,80,70,56,50,0,0.13
New York City,20020814,86,77,93,84,97,80,69,59,53,0,0.14
New York City,20020815,82,77,90,84,97,75,69,59,70,0,0.13
New York City,20020816,85,77,91,84,96,79,69,58,69,0,0.14
New York City,20020817,84,76,91,84,94,78,69,58,63,0,0.13
New York City,20020818,87,76,95,84,95,81,69,59,57,0,0.13
New York City,20020819,84,76,93,84,94,77,69,59,50,0,0.13
New York City,20020820,75,76,84,83,98,68,69,58,70,0.07,0.14
New York City,20020821,76,76,84,83,97,70,69,57,55,0,0.13
New York City,20020822,76,76,84,83,93,71,68,55,64,0.25,0.13
New York City,20020823,74,76,77,83,92,71,68,56,76,0,0.14
New York City,20020824,70,75,73,83,93,68,68,55,79,0.65,0.13
New York City,20020825,73,75,84,83,96,64,68,53,66,0,0.13
New York City,20020826,76,75,88,82,103,70,68,53,57,0,0.12
New York City,20020827,78,75,84,82,99,71,68,55,63,0,0.12
New York City,20020828,72,75,75,82,99,64,67,54,64,0.02,0.11
New York City,20020829,63,74,66,82,100,60,67,51,95,2.58,0.11
New York City,20020830,66,74,73,81,99,60,67,54,84,0,0.11
New York City,20020831,68,74,73,81,100,63,67,52,77,0,0.11
New York City,20020901,63,74,66,81,96,60,67,55,87,0.14,0.11
New York City,20020902,65,74,68,81,102,62,66,56,94,2.99,0.12
New York City,20020903,73,73,82,80,96,64,66,51,79,0,0.12
New York City,20020904,80,73,87,80,93,73,66,54,69,0,0.12
New York City,20020905,74,73,80,80,93,68,66,54,59,0,0.12
New York City,20020906,70,72,80,80,94,62,65,53,52,0,0.12
New York City,20020907,72,72,82,79,90,64,65,53,64,0,0.12
New York City,20020908,74,72,84,79,95,66,65,54,71,0,0.12
New York City,20020909,80,72,91,79,91,68,64,53,65,0,0.12
New York City,20020910,80,71,88,78,95,73,64,50,69,0,0.11
New York City,20020911,72,71,78,78,96,64,64,51,67,0,0.12
New York City,20020912,65,70,73,78,94,57,63,52,48,0,0.12
New York City,20020913,73,70,84,77,93,64,63,50,51,0,0.12
New York City,20020914,73,70,81,77,89,66,63,48,80,0,0.13
New York City,20020915,76,70,80,77,91,71,62,49,95,0.72,0.13
New York City,20020916,76,69,82,76,95,70,62,48,91,0.3,0.13
New York City,20020917,72,69,79,76,95,64,62,48,66,0,0.12
New York City,20020918,70,68,75,76,89,66,61,47,73,0,0.13
New York City,20020919,70,68,77,75,92,64,61,49,79,0,0.13
New York City,20020920,74,68,81,75,90,68,60,46,84,0,0.13
New York City,20020921,76,67,82,75,89,71,60,43,87,0,0.13
New York City,20020922,76,67,82,74,93,71,60,47,82,0,0.12
New York City,20020923,70,66,75,74,93,64,59,42,73,0,0.12
New York City,20020924,68,66,75,73,89,60,59,44,60,0,0.12
New York City,20020925,67,66,73,73,90,62,59,41,65,0,0.13
New York City,20020926,62,65,66,73,90,57,58,44,89,0.88,0.12
New York City,20020927,65,65,75,72,90,57,58,43,97,1.13,0.13
New York City,20020928,70,65,75,72,86,63,57,42,75,0.24,0.14
New York City,20020929,62,64,70,71,86,55,57,43,65,0,0.14
New York City,20020930,66,64,72,71,88,60,57,43,79,0,0.14
New York City,20021001,72,63,80,71,87,63,56,39,80,0,0.13
New York City,20021002,76,63,87,70,87,68,56,42,78,0,0.12
New York City,20021003,72,63,82,70,85,63,56,40,85,0.04,0.12
New York City,20021004,66,62,73,70,86,59,55,38,98,0.03,0.12
New York City,20021005,74,62,82,69,93,64,55,38,77,0.02,0.13
New York City,20021006,62,62,66,69,92,57,54,40,69,0,0.12
New York City,20021007,69,61,78,68,85,60,54,40,82,0,0.12
New York City,20021008,56,61,61,68,89,52,54,40,70,0,0.13
New York City,20021009,58,60,64,68,85,53,53,40,79,0,0.13
New York City,20021010,60,60,66,67,89,57,53,36,82,0.07,0.13
New York City,20021011,59,60,63,67,86,55,53,36,98,2.53,0.13
New York City,20021012,60,59,63,67,86,57,52,41,99,1.41,0.12
New York City,20021013,60,59,62,66,86,57,52,39,94,0.05,0.12
New York City,20021014,52,59,57,66,82,48,52,40,60,0,0.13
New York City,20021015,50,58,57,66,83,45,51,39,71,0,0.13
New York City,20021016,56,58,61,65,82,51,51,39,95,0.83,0.12
New York City,20021017,55,58,61,65,80,50,51,38,79,0.13,0.12
New York City,20021018,52,57,57,64,79,46,50,37,68,0,0.12
New York City,20021019,56,57,63,64,80,50,50,32,69,0,0.12
New York City,20021020,55,57,60,64,79,50,50,32,62,0,0.12
New York City,20021021,52,56,57,63,82,46,49,33,62,0,0.12
New York City,20021022,48,56,57,63,83,42,49,33,70,0,0.13
New York City,20021023,49,56,52,63,86,44,49,32,67,0,0.12
New York City,20021024,45,55,51,62,80,39,48,30,52,0,0.12
New York City,20021025,48,55,51,62,78,46,48,37,63,0,0.12
New York City,20021026,54,55,57,62,76,50,48,34,93,0.84,0.12
New York City,20021027,54,54,60,61,79,48,48,33,62,0,0.11
New York City,20021028,48,54,52,61,80,44,47,33,59,0,0.12
New York City,20021029,42,54,46,61,77,39,47,31,60,0.02,0.11
New York City,20021030,42,54,45,60,81,39,47,35,68,0.06,0.11
New York City,20021031,44,53,51,60,81,37,46,33,50,0,0.12
New York City,20021101,46,53,52,60,83,37,46,37,65,0,0.11
New York City,20021102,40,53,44,59,83,36,46,29,60,0,0.12
New York City,20021103,42,52,46,59,80,39,46,32,55,0,0.12
New York City,20021104,46,52,51,59,76,42,45,29,66,0.03,0.11
New York City,20021105,45,52,48,58,74,42,45,32,73,0.17,0.11
New York City,20021106,48,51,51,58,75,45,45,30,88,0.46,0.11
New York City,20021107,42,51,46,58,72,39,44,32,44,0,0.11
New York City,20021108,50,51,60,57,74,41,44,31,56,0,0.11
New York City,20021109,53,50,60,57,72,46,44,27,73,0,0.1
New York City,20021110,59,50,64,57,75,54,44,31,90,0,0.11
New York City,20021111,64,50,68,56,74,59,43,29,94,0.07,0.1
New York City,20021112,52,50,55,56,67,50,43,24,89,0.83,0.11
New York City,20021113,48,49,50,56,70,44,43,26,79,0.07,0.1
New York City,20021114,49,49,55,55,72,43,42,24,62,0,0.11
New York City,20021115,54,48,60,55,80,48,42,22,59,0,0.11
New York City,20021116,47,48,53,55,72,39,42,22,85,0.46,0.11
New York City,20021117,41,48,43,54,72,39,41,27,93,1.09,0.12
New York City,20021118,44,48,48,54,72,39,41,22,68,0.09,0.11
New York City,20021119,44,47,48,54,70,39,41,22,69,0,0.12
New York City,20021120,50,47,55,53,75,44,41,23,71,0,0.12
New York City,20021121,48,46,54,53,69,42,40,20,89,0.24,0.11
New York City,20021122,50,46,54,52,69,43,40,21,92,0.36,0.13
New York City,20021123,40,46,44,52,70,37,40,23,58,0,0.11
New York City,20021124,45,46,51,52,68,39,39,22,55,0,0.12
New York City,20021125,48,45,57,51,68,39,39,23,70,0,0.12
New York City,20021126,44,45,46,51,67,41,39,24,58,0,0.11
New York City,20021127,34,44,39,51,65,28,38,23,80,0.31,0.12
New York City,20021128,30,44,35,50,68,26,38,21,56,0,0.12
New York City,20021129,36,44,42,50,69,30,38,17,55,0,0.12
New York City,20021130,45,43,48,50,70,42,37,18,56,0,0.13
